"from_name","to_name","level","from","to","title"
"comm heating>>biomass>>biomass","comm heating>>biomass","3",879,377,"supplemental info"
"comm heating>>electricity>>electricity","comm heating>>electricity","3",880,378,"supplemental info"
"comm heating>>gas>>gas","comm heating>>gas","3",881,379,"supplemental info"
"comm heating>>gas>>hydrogen","comm heating>>gas","3",882,379,"supplemental info"
"elec_gen_ii_lwr>>gen_ii_lwr>>gen_ii_lwr (once through)","elec_gen_ii_lwr>>gen_ii_lwr","3",883,380,"supplemental info"
"elec_gen_ii_lwr>>gen_ii_lwr>>gen_ii_lwr (recirculating)","elec_gen_ii_lwr>>gen_ii_lwr","3",884,380,"supplemental info"
"elec_gen_ii_lwr>>gen_ii_lwr>>gen_ii_lwr (seawater)","elec_gen_ii_lwr>>gen_ii_lwr","3",885,380,"supplemental info"
"electricity>>nuclear>>gen_ii_lwr","electricity>>nuclear","3",886,285,"supplemental info"
"resid heating>>biomass>>biomass","resid heating>>biomass","3",887,381,"supplemental info"
"resid heating>>electricity>>electricity","resid heating>>electricity","3",888,382,"supplemental info"
"resid heating>>gas>>gas","resid heating>>gas","3",889,383,"supplemental info"
"resid heating>>gas>>hydrogen","resid heating>>gas","3",890,383,"supplemental info"
"resid heating>>refined liquids>>refined liquids","resid heating>>refined liquids","3",891,384,"supplemental info"
"alumina>>coal>>coal ccs","alumina>>coal","3",892,360,"supplemental info"
"construction energy use>>stationary>>coal","construction energy use>>stationary","3",893,258,"supplemental info"
"other industrial energy use>>coal>>coal cogen","other industrial energy use>>coal","3",894,308,"supplemental info"
"other industrial energy use>>refined liquids>>refined liquids cogen","other industrial energy use>>refined liquids","3",895,312,"supplemental info"
"other industrial feedstocks>>coal>>coal","other industrial feedstocks>>coal","3",896,385,"supplemental info"
"refining>>biomass liquids>>sugar cane ethanol","refining>>biomass liquids","3",897,323,"supplemental info"
"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (cooling pond)","elec_coal (conv pul)>>coal (conv pul)","3",898,271,"supplemental info"
"elec_refined liquids (steam/ct)>>refined liquids (steam/ct)>>refined liquids (steam/ct) (cooling pond)","elec_refined liquids (steam/ct)>>refined liquids (steam/ct)","3",899,276,"supplemental info"
"resid heating>>coal>>coal","resid heating>>coal","3",900,386,"supplemental info"
"n fertilizer>>coal>>coal","n fertilizer>>coal","3",901,387,"supplemental info"
"agricultural energy use>>stationary>>heat","agricultural energy use>>stationary","3",902,243,"supplemental info"
"chemical energy use>>heat>>heat","chemical energy use>>heat","3",903,388,"supplemental info"
"comm heating>>district heat>>district heat","comm heating>>district heat","3",904,389,"supplemental info"
"comm others>>district heat>>district heat","comm others>>district heat","3",905,390,"supplemental info"
"construction energy use>>stationary>>heat","construction energy use>>stationary","3",906,258,"supplemental info"
"district heat>>biomass>>biomass","district heat>>biomass","3",907,391,"supplemental info"
"district heat>>coal>>coal","district heat>>coal","3",908,392,"supplemental info"
"district heat>>gas>>gas","district heat>>gas","3",909,393,"supplemental info"
"district heat>>refined liquids>>refined liquids","district heat>>refined liquids","3",910,394,"supplemental info"
"elec_gen_iii>>gen_iii>>gen_iii (cooling pond)","elec_gen_iii>>gen_iii","3",911,267,"supplemental info"
"elec_gen_ii_lwr>>gen_ii_lwr>>gen_ii_lwr (cooling pond)","elec_gen_ii_lwr>>gen_ii_lwr","3",912,380,"supplemental info"
"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (cooling pond)","elec_biomass (conv)>>biomass (conv)","3",913,269,"supplemental info"
"elec_gas (cc)>>gas (cc)>>gas (cc) (cooling pond)","elec_gas (cc)>>gas (cc)","3",914,272,"supplemental info"
"elec_gas (steam/ct)>>gas (steam/ct)>>gas (steam/ct) (cooling pond)","elec_gas (steam/ct)>>gas (steam/ct)","3",915,273,"supplemental info"
"mining energy use>>stationary>>heat","mining energy use>>stationary","3",916,302,"supplemental info"
"other industrial energy use>>district heat>>district heat","other industrial energy use>>district heat","3",917,395,"supplemental info"
"resid heating>>district heat>>district heat","resid heating>>district heat","3",918,396,"supplemental info"
"resid others>>district heat>>district heat","resid others>>district heat","3",919,397,"supplemental info"
"trn_freight_road>>light truck>>ng","trn_freight_road>>light truck","3",920,345,"supplemental info"
"trn_pass_road_ldv>>2w and 3w>>la-bev","trn_pass_road_ldv>>2w and 3w","3",921,353,"supplemental info"
"chemical feedstocks>>coal>>coal","chemical feedstocks>>coal","3",922,398,"supplemental info"
"resid cooling>>gas>>gas","resid cooling>>gas","3",923,399,"supplemental info"
"gas trade statistical differences>>x statistical differences>>x statistical differences","gas trade statistical differences>>x statistical differences","3",924,400,"supplemental info"
"traded afr_mide pipeline gas>>x traded afr_mide pipeline gas>>x traded afr_mide pipeline gas","traded afr_mide pipeline gas>>x traded afr_mide pipeline gas","3",925,401,"supplemental info"
"traded afr_mide pipeline gas>>statistical differences>>statistical differences","traded afr_mide pipeline gas>>statistical differences","3",926,402,"supplemental info"
"traded eur pipeline gas>>x traded eur pipeline gas>>x traded eur pipeline gas","traded eur pipeline gas>>x traded eur pipeline gas","3",927,403,"supplemental info"
"traded eur pipeline gas>>statistical differences>>statistical differences","traded eur pipeline gas>>statistical differences","3",928,404,"supplemental info"
"traded la pipeline gas>>x traded la pipeline gas>>x traded la pipeline gas","traded la pipeline gas>>x traded la pipeline gas","3",929,405,"supplemental info"
"traded la pipeline gas>>statistical differences>>statistical differences","traded la pipeline gas>>statistical differences","3",930,406,"supplemental info"
"traded lng>>x traded lng>>x traded lng","traded lng>>x traded lng","3",931,407,"supplemental info"
"traded lng>>statistical differences>>statistical differences","traded lng>>statistical differences","3",932,408,"supplemental info"
"traded n.amer pipeline gas>>x traded n.amer pipeline gas>>x traded n.amer pipeline gas","traded n.amer pipeline gas>>x traded n.amer pipeline gas","3",933,409,"supplemental info"
"traded n.amer pipeline gas>>statistical differences>>statistical differences","traded n.amer pipeline gas>>statistical differences","3",934,410,"supplemental info"
"traded pac pipeline gas>>x traded pac pipeline gas>>x traded pac pipeline gas","traded pac pipeline gas>>x traded pac pipeline gas","3",935,411,"supplemental info"
"traded pac pipeline gas>>statistical differences>>statistical differences","traded pac pipeline gas>>statistical differences","3",936,412,"supplemental info"
"traded rus pipeline gas>>x traded rus pipeline gas>>x traded rus pipeline gas","traded rus pipeline gas>>x traded rus pipeline gas","3",937,413,"supplemental info"
"traded biomass>>x traded biomass>>x traded biomass","traded biomass>>x traded biomass","3",938,414,"supplemental info"
"traded coal>>x traded coal>>x traded coal","traded coal>>x traded coal","3",939,415,"supplemental info"
"traded oil>>x traded oil>>x traded oil","traded oil>>x traded oil","3",940,416,"supplemental info"
"beef>>mixed>>feedcrops","beef>>mixed","3",941,417,"supplemental info"
"beef>>mixed>>fodderherb_residue","beef>>mixed","3",942,417,"supplemental info"
"beef>>mixed>>pasture_foddergrass","beef>>mixed","3",943,417,"supplemental info"
"beef>>mixed>>scavenging_other","beef>>mixed","3",944,417,"supplemental info"
"beef>>pastoral>>pasture_foddergrass","beef>>pastoral","3",945,418,"supplemental info"
"beef>>pastoral>>scavenging_other","beef>>pastoral","3",946,418,"supplemental info"
"dairy>>mixed>>feedcrops","dairy>>mixed","3",947,419,"supplemental info"
"dairy>>mixed>>fodderherb_residue","dairy>>mixed","3",948,419,"supplemental info"
"dairy>>mixed>>pasture_foddergrass","dairy>>mixed","3",949,419,"supplemental info"
"dairy>>mixed>>scavenging_other","dairy>>mixed","3",950,419,"supplemental info"
"dairy>>pastoral>>pasture_foddergrass","dairy>>pastoral","3",951,420,"supplemental info"
"dairy>>pastoral>>scavenging_other","dairy>>pastoral","3",952,420,"supplemental info"
"feedcrops>>corn>>corn","feedcrops>>corn","3",953,421,"supplemental info"
"feedcrops>>ddgs and feedcakes>>ddgs and feedcakes","feedcrops>>ddgs and feedcakes","3",954,422,"supplemental info"
"feedcrops>>fibercrop>>fibercrop","feedcrops>>fibercrop","3",955,423,"supplemental info"
"feedcrops>>fruits>>fruits","feedcrops>>fruits","3",956,424,"supplemental info"
"feedcrops>>legumes>>legumes","feedcrops>>legumes","3",957,425,"supplemental info"
"feedcrops>>misccrop>>misccrop","feedcrops>>misccrop","3",958,426,"supplemental info"
"feedcrops>>nutsseeds>>nutsseeds","feedcrops>>nutsseeds","3",959,427,"supplemental info"
"feedcrops>>oilcrop>>oilcrop","feedcrops>>oilcrop","3",960,428,"supplemental info"
"feedcrops>>oilpalm>>oilpalm","feedcrops>>oilpalm","3",961,429,"supplemental info"
"feedcrops>>othergrain>>othergrain","feedcrops>>othergrain","3",962,430,"supplemental info"
"feedcrops>>rice>>rice","feedcrops>>rice","3",963,431,"supplemental info"
"feedcrops>>roottuber>>roottuber","feedcrops>>roottuber","3",964,432,"supplemental info"
"feedcrops>>soybean>>soybean","feedcrops>>soybean","3",965,433,"supplemental info"
"feedcrops>>sugarcrop>>sugarcrop","feedcrops>>sugarcrop","3",966,434,"supplemental info"
"feedcrops>>wheat>>wheat","feedcrops>>wheat","3",967,435,"supplemental info"
"fodderherb_residue>>fodderherb>>fodderherb","fodderherb_residue>>fodderherb","3",968,436,"supplemental info"
"fodderherb_residue>>residue>>residue","fodderherb_residue>>residue","3",969,437,"supplemental info"
"nonfooddemand_crops>>corn>>corn","nonfooddemand_crops>>corn","3",970,438,"supplemental info"
"nonfooddemand_crops>>fibercrop>>fibercrop","nonfooddemand_crops>>fibercrop","3",971,439,"supplemental info"
"nonfooddemand_crops>>fruits>>fruits","nonfooddemand_crops>>fruits","3",972,440,"supplemental info"
"nonfooddemand_crops>>legumes>>legumes","nonfooddemand_crops>>legumes","3",973,441,"supplemental info"
"nonfooddemand_crops>>misccrop>>misccrop","nonfooddemand_crops>>misccrop","3",974,442,"supplemental info"
"nonfooddemand_crops>>nutsseeds>>nutsseeds","nonfooddemand_crops>>nutsseeds","3",975,443,"supplemental info"
"nonfooddemand_crops>>oilcrop>>oilcrop","nonfooddemand_crops>>oilcrop","3",976,444,"supplemental info"
"nonfooddemand_crops>>oilpalm>>oilpalm","nonfooddemand_crops>>oilpalm","3",977,445,"supplemental info"
"nonfooddemand_crops>>othergrain>>othergrain","nonfooddemand_crops>>othergrain","3",978,446,"supplemental info"
"nonfooddemand_crops>>rice>>rice","nonfooddemand_crops>>rice","3",979,447,"supplemental info"
"nonfooddemand_crops>>roottuber>>roottuber","nonfooddemand_crops>>roottuber","3",980,448,"supplemental info"
"nonfooddemand_crops>>soybean>>soybean","nonfooddemand_crops>>soybean","3",981,449,"supplemental info"
"nonfooddemand_crops>>sugarcrop>>sugarcrop","nonfooddemand_crops>>sugarcrop","3",982,450,"supplemental info"
"nonfooddemand_crops>>vegetables>>vegetables","nonfooddemand_crops>>vegetables","3",983,451,"supplemental info"
"nonfooddemand_crops>>wheat>>wheat","nonfooddemand_crops>>wheat","3",984,452,"supplemental info"
"nonfooddemand_meat>>beef>>beef","nonfooddemand_meat>>beef","3",985,453,"supplemental info"
"nonfooddemand_meat>>dairy>>dairy","nonfooddemand_meat>>dairy","3",986,454,"supplemental info"
"nonfooddemand_meat>>othermeat_fish>>othermeat_fish","nonfooddemand_meat>>othermeat_fish","3",987,455,"supplemental info"
"nonfooddemand_meat>>pork>>pork","nonfooddemand_meat>>pork","3",988,456,"supplemental info"
"nonfooddemand_meat>>poultry>>poultry","nonfooddemand_meat>>poultry","3",989,457,"supplemental info"
"nonfooddemand_meat>>sheepgoat>>sheepgoat","nonfooddemand_meat>>sheepgoat","3",990,458,"supplemental info"
"pasture_foddergrass>>foddergrass>>foddergrass","pasture_foddergrass>>foddergrass","3",991,459,"supplemental info"
"pasture_foddergrass>>pasture>>pasture","pasture_foddergrass>>pasture","3",992,460,"supplemental info"
"pork>>mixed>>feedcrops","pork>>mixed","3",993,461,"supplemental info"
"pork>>mixed>>fodderherb_residue","pork>>mixed","3",994,461,"supplemental info"
"poultry>>mixed>>feedcrops","poultry>>mixed","3",995,462,"supplemental info"
"poultry>>mixed>>fodderherb_residue","poultry>>mixed","3",996,462,"supplemental info"
"scavenging_other>>scavenging_other>>scavenging_other","scavenging_other>>scavenging_other","3",997,463,"supplemental info"
"sheepgoat>>mixed>>feedcrops","sheepgoat>>mixed","3",998,464,"supplemental info"
"sheepgoat>>mixed>>fodderherb_residue","sheepgoat>>mixed","3",999,464,"supplemental info"
"sheepgoat>>mixed>>pasture_foddergrass","sheepgoat>>mixed","3",1000,464,"supplemental info"
"sheepgoat>>mixed>>scavenging_other","sheepgoat>>mixed","3",1001,464,"supplemental info"
"sheepgoat>>pastoral>>pasture_foddergrass","sheepgoat>>pastoral","3",1002,465,"supplemental info"
"sheepgoat>>pastoral>>scavenging_other","sheepgoat>>pastoral","3",1003,465,"supplemental info"
"nuclearfuelgeniii>>enricheduranium>>enricheduranium","nuclearfuelgeniii>>enricheduranium","3",1004,466,"supplemental info"
"regional beef>>domestic beef>>domestic beef","regional beef>>domestic beef","3",1005,467,"supplemental info"
"regional beef>>imported beef>>imported beef","regional beef>>imported beef","3",1006,468,"supplemental info"
"regional biomassoil>>regional biomassoil>>oilcrop","regional biomassoil>>regional biomassoil","3",1007,469,"supplemental info"
"regional corn>>domestic corn>>domestic corn","regional corn>>domestic corn","3",1008,470,"supplemental info"
"regional corn>>imported corn>>imported corn","regional corn>>imported corn","3",1009,471,"supplemental info"
"regional corn for ethanol>>regional corn for ethanol>>regional corn for ethanol","regional corn for ethanol>>regional corn for ethanol","3",1010,472,"supplemental info"
"regional dairy>>domestic dairy>>domestic dairy","regional dairy>>domestic dairy","3",1011,473,"supplemental info"
"regional dairy>>imported dairy>>imported dairy","regional dairy>>imported dairy","3",1012,474,"supplemental info"
"regional fibercrop>>domestic fibercrop>>domestic fibercrop","regional fibercrop>>domestic fibercrop","3",1013,475,"supplemental info"
"regional fibercrop>>imported fibercrop>>imported fibercrop","regional fibercrop>>imported fibercrop","3",1014,476,"supplemental info"
"regional fruits>>domestic fruits>>domestic fruits","regional fruits>>domestic fruits","3",1015,477,"supplemental info"
"regional fruits>>imported fruits>>imported fruits","regional fruits>>imported fruits","3",1016,478,"supplemental info"
"regional iron and steel>>domestic iron and steel>>domestic iron and steel","regional iron and steel>>domestic iron and steel","3",1017,479,"supplemental info"
